x,y,z,intensity,gps_time,label,global_id
746058.13532715,2574346.92350708,450.94885254,11308,4518.54589844,30,708010003
746058.10700684,2574346.76771484,451.51333618,25700,4518.54589844,30,708010003
746058.10102539,2574346.79310547,451.42953491,24929,4518.54589844,30,708010003
746058.08900146,2574346.84831177,451.25836182,17476,4518.54589844,30,708010003
746058.23829346,2574346.66938721,451.82604980,514,4518.54589844,30,708010003
746058.09882813,2574346.87528931,451.16265869,23644,4518.54589844,30,708010003
746058.21271973,2574346.69590698,451.74514771,1028,4518.54589844,30,708010003
746058.18439941,2574346.72279297,451.66595459,3598,4518.54589844,30,708010003
746058.17841797,2574346.74830566,451.58193970,1542,4518.54589844,30,708010003
746058.11549072,2574346.77571045,451.51315308,25700,4518.54589844,30,708010003
746058.10187988,2574346.80149780,451.43154907,25700,4518.54589844,30,708010003
746058.10212402,2574346.82728516,451.34414673,19789,4518.54589844,30,708010003
746058.25989990,2574346.65098511,451.91033936,1028,4518.54638672,30,708010003
746058.09742432,2574346.85679565,451.25744629,18761,4518.54638672,30,708010003
746058.10340576,2574346.88398682,451.16323853,23644,4518.54638672,30,708010003
746058.22340088,2574346.70368896,451.74545288,771,4518.54638672,30,708010003
746058.09089355,2574346.91130005,451.07434082,0,4518.54638672,30,708010003
746058.11579590,2574346.94090210,450.96435547,11308,4518.54638672,30,708010003
746058.16962891,2574346.75718628,451.58636475,2313,4518.54638672,30,708010003
746058.23481445,2574346.97679077,450.79583740,5140,4518.54638672,30,708010003
746058.11451416,2574346.78459106,451.51583862,25700,4518.54638672,30,708010003
746058.09132080,2574346.81019531,451.43725586,24929,4518.54638672,30,708010003
746058.11048584,2574346.83579956,451.34344482,19275,4518.54638672,30,708010003
746058.26868896,2574346.65910278,451.91165161,1028,4518.54638672,30,708010003
746058.09809570,2574346.86540161,451.25955200,18761,4518.54638672,30,708010003
746058.24396973,2574346.68589722,451.82943726,514,4518.54638672,30,708010003
746058.22041016,2574346.71281372,451.74826050,771,4518.54638672,30,708010003
746058.09180908,2574346.92060791,451.07666016,0,4518.54638672,30,708010003
746058.12012939,2574346.95008789,450.96475220,11822,4518.54638672,30,708010003
746058.20777588,2574346.98490845,450.81375122,7710,4518.54638672,30,708010003
746058.12489014,2574346.79270874,451.51513672,25700,4518.54638672,30,708010003
746058.24580078,2574346.66929565,451.91625977,514,4518.54638672,30,708010003
746058.10267334,2574346.87449585,451.26034546,16705,4518.54638672,30,708010003
746058.25092773,2574346.69441162,451.83074951,257,4518.54638672,30,708010003
746058.09772949,2574346.90141235,451.17065430,24672,4518.54638672,30,708010003
746058.20948486,2574346.72190796,451.75244141,1028,4518.54638672,30,708010003
746058.11750488,2574346.95939575,450.96896362,12079,4518.54638672,30,708010003
746058.16749268,2574346.77470337,451.59155273,2827,4518.54638672,30,708010003
746058.12379150,2574346.80110107,451.51776123,25700,4518.54638672,30,708010003
746058.10432129,2574346.82719360,451.43774414,25700,4518.54638672,30,708010003
746058.21491699,2574346.67988525,451.92175293,257,4518.54638672,30,708010003
746058.10340576,2574346.88261353,451.26235962,18761,4518.54638672,30,708010003
746058.23591309,2574346.70341431,451.83496094,257,4518.54638672,30,708010003
746058.10578613,2574346.91020142,451.16964722,24672,4518.54638672,30,708010003
746058.21430664,2574346.73008667,451.75375366,771,4518.54638672,30,708010003
746058.19361572,2574346.75608765,451.67285156,3084,4518.54638672,30,708010003
746058.18177490,2574346.78230225,451.59014893,5654,4518.54638672,30,708010003
746058.19019775,2574347.00270020,450.82916260,11822,4518.54638672,30,708010003
746058.11109619,2574346.80979858,451.52355957,24158,4518.54638672,30,708010003
746058.10511475,2574346.83518921,451.43975830,24929,4518.54638672,30,708010003
746058.10157471,2574346.86140381,451.35375977,19275,4518.54638672,30,708010003
746058.24537354,2574346.68571411,451.92034912,257,4518.54638672,30,708010003
746058.08930664,2574346.89109741,451.27026367,17476,4518.54638672,30,708010003
746058.25251465,2574346.71089111,451.83474731,257,4518.54638672,30,708010003
746058.11561279,2574346.91929565,451.16784668,25700,4518.54638672,30,708010003
746058.20911865,2574346.73838745,451.75674438,1028,4518.54638672,30,708010003
746058.17677002,2574346.76521240,451.67864990,3855,4518.54638672,30,708010003
746058.11170654,2574346.97669922,450.97695923,12593,4518.54638672,30,708010003
746058.18250732,2574346.79078613,451.59225464,8738,4518.54638672,30,708010003
746058.12910156,2574346.81739746,451.52066040,18247,4518.54638672,30,708010003
746058.10578613,2574346.84361206,451.44186401,25700,4518.54638672,30,708010003
746058.10029297,2574346.86988770,451.35653687,20560,4518.54638672,30,708010003
746058.26600342,2574346.69270264,451.92025757,257,4518.54638672,30,708010003
746058.09748535,2574346.89979492,451.26943970,17476,4518.54638672,30,708010003
746058.24140625,2574346.71998535,451.83843994,257,4518.54638672,30,708010003
746058.10718994,2574346.92768799,451.17395020,23644,4518.54638672,30,708010003
746058.21772461,2574346.74641357,451.75735474,1028,4518.54638672,30,708010003
746058.08930664,2574346.95509277,451.08786011,514,4518.54638672,30,708010003
746058.18342285,2574346.77351318,451.67944336,3084,4518.54638672,30,708010003
746058.10181885,2574346.98500000,450.98464966,12593,4518.54638672,30,708010003
746058.17158203,2574346.79951416,451.59713745,10794,4518.54638672,30,708010003
746058.19862061,2574347.02198730,450.83004761,13621,4518.54638672,30,708010003
746058.09888916,2574346.85209595,451.44635010,25700,4518.54638672,30,708010003
746058.11048584,2574346.87849365,451.35534668,19789,4518.54638672,30,708010003
746058.10181885,2574346.90849243,451.27014160,16705,4518.54638672,30,708010003
746058.23621826,2574346.72859131,451.84133911,257,4518.54638672,30,708010003
746058.10047607,2574346.93620239,451.17926025,23644,4518.54638672,30,708010003
746058.10609131,2574346.99418579,450.98504639,13621,4518.54638672,30,708010003
746058.16853027,2574346.80808960,451.60025024,8481,4518.54638672,30,708010003
746058.19581299,2574347.03120361,450.83435059,17733,4518.54638672,30,708010003
746058.13441162,2574346.83421265,451.52365112,4626,4518.54638672,30,708010003
746058.09962158,2574346.86048828,451.44836426,24929,4518.54638672,30,708010003
746058.11121826,2574346.88700806,451.35745239,19789,4518.54638672,30,708010003
746058.27741699,2574346.70890747,451.92333984,771,4518.54638672,30,708010003
746058.10621338,2574346.91731201,451.27084351,19018,4518.54638672,30,708010003
746058.24671631,2574346.73649536,451.84204102,257,4518.54638672,30,708010003
746058.22108154,2574346.76310669,451.76113892,771,4518.54638672,30,708010003
746058.07429199,2574346.97190796,451.09985352,0,4518.54638672,30,708010003
746058.11201172,2574347.00349365,450.98455811,14906,4518.54638672,30,708010003
746058.18598633,2574347.03980957,450.84255981,25443,4518.54638672,30,708010003
746058.10401611,2574346.86891113,451.44924927,25700,4518.54638672,30,708010003
746058.10432129,2574346.89549194,451.36224365,19789,4518.54638672,30,708010003
746058.27619629,2574346.71739136,451.92565918,1028,4518.54638672,30,708010003
746058.26520996,2574346.74409424,451.84164429,257,4518.54638672,30,708010003
746058.10548096,2574346.95381104,451.18215942,21588,4518.54638672,30,708010003
746058.21778564,2574346.77171265,451.76394653,771,4518.54638672,30,708010003
746058.19721680,2574346.79838501,451.68325806,5654,4518.54638672,30,708010003
746058.11427002,2574347.01258789,450.98596191,17219,4518.54638672,30,708010003
746058.17750244,2574346.82490479,451.60253906,5397,4518.54638672,30,708010003
746058.19361572,2574347.04969727,450.84106445,25443,4518.54638672,30,708010003
746058.11829834,2574346.85148560,451.53283691,2056,4518.54638672,30,708010003
746058.11231689,2574346.87730347,451.44894409,24929,4518.54638672,30,708010003
746058.09168701,2574346.90379272,451.36904907,20560,4518.54638672,30,708010003
746058.25501709,2574346.72740112,451.93005371,771,4518.54638672,30,708010003
746058.09437256,2574346.93409668,451.28024292,17990,4518.54638672,30,708010003
746058.25397949,2574346.75300537,451.84545898,257,4518.54638672,30,708010003
746058.10419922,2574346.96250854,451.18505859,20817,4518.54638672,30,708010003
746058.21650391,2574346.78059326,451.76654053,1028,4518.54638672,30,708010003
746058.07368164,2574346.98979126,451.10525513,0,4518.54638672,30,708010003
746058.18610840,2574346.80750977,451.68795776,6168,4518.54638672,30,708010003
746058.11127930,2574347.02128540,450.99005127,17219,4518.54638672,30,708010003
746058.19367676,2574346.83320557,451.60095215,5397,4518.54638672,30,708010003
746058.11280518,2574346.88621460,451.45126343,25700,4518.54638672,30,708010003
746058.10352783,2574346.91249023,451.36715698,20560,4518.54638672,30,708010003
746058.26948242,2574346.73500000,451.93075562,771,4518.54638672,30,708010003
746058.23090820,2574346.76289307,451.85086060,257,4518.54638672,30,708010003
746058.22700195,2574346.78871094,451.76693726,1028,4518.54638672,30,708010003
746058.18671875,2574346.81590210,451.69006348,10537,4518.54638672,30,708010003
746058.17292480,2574346.84229980,451.60833740,4112,4518.54638672,30,708010003
746058.19648438,2574347.06870972,450.84484863,19789,4518.54638672,30,708010003
746058.10200195,2574346.89448486,451.45693970,24929,4518.54638672,30,708010003
746058.10981445,2574346.92118774,451.36734009,19789,4518.54638672,30,708010003
746058.27607422,2574346.74308716,451.93225098,1028,4518.54638672,30,708010003
746058.10108643,2574346.95149170,451.28244019,19018,4518.54638672,30,708010003
746058.25129395,2574346.77009521,451.85015869,257,4518.54638672,30,708010003
746058.09431152,2574346.97938477,451.19424438,20817,4518.54638672,30,708010003
746058.22169189,2574346.79728638,451.77005005,1028,4518.54638672,30,708010003
746058.08558350,2574347.00779663,451.10464478,257,4518.54638672,30,708010003
746058.10352783,2574347.03858887,450.99914551,17733,4518.54638672,30,708010003
746058.16962891,2574346.85029541,451.61123657,4112,4518.54638672,30,708010003
746058.19178467,2574347.07759033,450.85015869,14906,4518.54638672,30,708010003
746058.14130859,2574346.87669312,451.53335571,257,4518.54638672,30,708010003
746058.09858398,2574346.90238892,451.46014404,24415,4518.54638672,30,708010003
746058.10651855,2574346.92961060,451.37084961,19789,4518.54638672,30,708010003
746058.27467041,2574346.75120483,451.93444824,1028,4518.54638672,30,708010003
746058.10902100,2574346.96031128,451.28186035,19789,4518.54638672,30,708010003
746058.10242920,2574347.01719604,451.09924316,771,4518.54687500,30,708010003
746058.20740967,2574346.83198486,451.69015503,5140,4518.54687500,30,708010003
746058.17481689,2574347.08540283,450.86215210,10794,4518.54687500,30,708010003
746058.13789063,2574346.88520752,451.53656006,257,4518.54687500,30,708010003
746058.11439209,2574346.91108643,451.45755005,24415,4518.54687500,30,708010003
746058.09382324,2574346.93760620,451.37765503,20560,4518.54687500,30,708010003
746058.25538330,2574346.76069580,451.93865967,1028,4518.54687500,30,708010003
746058.28022461,2574346.78608643,451.85073853,257,4518.54687500,30,708010003
746058.10438232,2574346.99729858,451.19485474,21588,4518.54687500,30,708010003
746058.21882324,2574346.81410156,451.77505493,1028,4518.54687500,30,708010003
746058.09382324,2574347.02589355,451.10583496,1285,4518.54687500,30,708010003
746058.19422607,2574346.84098755,451.69525146,4369,4518.54687500,30,708010003
746058.11512451,2574347.05738770,450.99835205,17733,4518.54687500,30,708010003
746058.17841797,2574346.86720215,451.61373901,4626,4518.54687500,30,708010003
746058.12678223,2574346.89338623,451.54183960,257,4518.54687500,30,708010003
746058.09431152,2574346.94609009,451.37985229,20560,4518.54687500,30,708010003
746058.25989990,2574346.76899658,451.94033813,1285,4518.54687500,30,708010003
746058.08759766,2574346.97679077,451.29495239,16962,4518.54687500,30,708010003
746058.26289063,2574346.79548584,451.85534668,257,4518.54687500,30,708010003
746058.22718506,2574346.82240234,451.77584839,1028,4518.54687500,30,708010003
746058.19862061,2574346.84941040,451.69656372,3341,4518.54687500,30,708010003
746058.10847168,2574347.06620728,451.00445557,17733,4518.54687500,30,708010003
746058.17042236,2574347.10398804,450.87005615,9252,4518.54687500,30,708010003
746058.13502197,2574346.90190063,451.54196167,514,4518.54687500,30,708010003
746058.11158447,2574346.92829834,451.46325684,24415,4518.54687500,30,708010003
746058.09852295,2574346.95509277,451.38085938,20560,4518.54687500,30,708010003
746058.09541016,2574346.98588501,451.29434204,16962,4518.54687500,30,708010003
746058.25550537,2574346.80409180,451.85864258,257,4518.54687500,30,708010003
746058.10529785,2574347.01509033,451.19946289,20046,4518.54687500,30,708010003
746058.09467773,2574347.04341064,451.11035156,2313,4518.54687500,30,708010003
746058.18330078,2574346.88450562,451.61724854,4626,4518.54687500,30,708010003
746058.18830566,2574347.11509644,450.86294556,10023,4518.54687500,30,708010003
746058.16242676,2574346.91090332,451.53674316,771,4518.54687500,30,708010003
746058.10438232,2574346.93638550,451.46774292,24929,4518.54687500,30,708010003
746058.10828857,2574346.96400391,451.37976074,19789,4518.54687500,30,708010003
746058.10700684,2574346.99510132,451.29235840,19018,4518.54687500,30,708010003
746058.25788574,2574346.81251465,451.86056519,257,4518.54687500,30,708010003
746058.09272461,2574347.02250610,451.20706177,19275,4518.54687500,30,708010003
746058.24390869,2574346.83909546,451.77755737,771,4518.54687500,30,708010003
746058.19947510,2574346.86619507,451.70095825,2827,4518.54687500,30,708010003
746058.10560303,2574347.08369385,451.01095581,17733,4518.54687500,30,708010003
746058.17780762,2574346.89298950,451.62084961,4369,4518.54687500,30,708010003
746058.18507080,2574347.12370239,450.86715698,11051,4518.54687500,30,708010003
746058.17261963,2574346.91969238,451.53634644,771,4518.54687500,30,708010003
746058.10468750,2574346.94489990,451.46994019,23901,4518.54687500,30,708010003
746058.09931641,2574346.97160278,451.38516235,20560,4518.54687500,30,708010003
746058.25928955,2574346.79399048,451.94696045,12336,4518.54687500,30,708010003
746058.27808838,2574346.82011353,451.85995483,514,4518.54687500,30,708010003
746058.10047607,2574347.03169189,451.20623779,19275,4518.54687500,30,708010003
746058.23249512,2574346.84770142,451.78164673,771,4518.54687500,30,708010003
746058.10810547,2574347.06199585,451.10916138,2570,4518.54687500,30,708010003
746058.20777588,2574346.87431274,451.70144653,2570,4518.54687500,30,708010003
746058.18012695,2574346.90110718,451.62243652,4883,4518.54687500,30,708010003
746058.18201904,2574347.13261353,450.87155151,11051,4518.54687500,30,708010003
746058.17292480,2574346.92811523,451.53854370,514,4518.54687500,30,708010003
746058.11280518,2574346.95320068,451.46963501,24415,4518.54687500,30,708010003
746058.09589844,2574346.97999512,451.38864136,20560,4518.54687500,30,708010003
746058.10401611,2574347.01161133,451.29815674,19018,4518.54687500,30,708010003
746058.27259521,2574346.82868896,451.86294556,1028,4518.54687500,30,708010003
746058.10450439,2574347.04069458,451.20693970,20817,4518.54687500,30,708010003
746058.22687988,2574346.85569702,451.78475952,771,4518.54687500,30,708010003
746058.09199219,2574347.06901489,451.11883545,3598,4518.54687500,30,708010003
746058.19831543,2574346.88261353,451.70553589,2570,4518.54687500,30,708010003
746058.10981445,2574347.10148560,451.01376343,18504,4518.54687500,30,708010003
746058.18238525,2574346.90949951,451.62423706,4369,4518.54687500,30,708010003
746058.16358643,2574346.93638550,451.54345703,257,4518.54687500,30,708010003
746058.11677246,2574346.96171509,451.47076416,25700,4518.54687500,30,708010003
746058.27009277,2574346.81050049,451.95034790,14392,4518.54687500,30,708010003
746058.24512939,2574346.86460815,451.78414917,771,4518.54687500,30,708010003
746058.07960205,2574347.07701050,451.12713623,3084,4518.54687500,30,708010003
746058.19282227,2574346.89140259,451.70904541,2313,4518.54687500,30,708010003
746058.15809326,2574347.14829956,450.88973999,10023,4518.54687500,30,708010003
746058.30872803,2574346.94990479,451.50695801,1028,4518.54687500,30,708010003
746058.11347656,2574346.99778687,451.38735962,19789,4518.54687500,30,708010003
746058.28028564,2574346.81858765,451.95166016,17990,4518.54687500,30,708010003
746058.09522705,2574347.02848755,451.30633545,17990,4518.54687500,30,708010003
746058.23957520,2574346.84629761,451.87185669,771,4518.54687500,30,708010003
746058.10511475,2574347.05848633,451.21176147,20817,4518.54687500,30,708010003
746058.23750000,2574346.87300049,451.78765869,771,4518.54687500,30,708010003
746058.10157471,2574347.08781372,451.11953735,6425,4518.54687500,30,708010003
746058.20100098,2574346.89988647,451.70974731,2056,4518.54687500,30,708010003
746058.09968262,2574347.11860596,451.02395630,17733,4518.54687500,30,708010003
746058.17921143,2574346.92671143,451.62976074,4369,4518.54687500,30,708010003
746058.16999512,2574346.95359741,451.54635620,514,4518.54687500,30,708010003
746058.10987549,2574346.97859131,451.47766113,24415,4518.54687500,30,708010003
746058.10999756,2574347.00660645,451.39096069,19275,4518.54687500,30,708010003
746058.28657227,2574346.82688843,451.95324707,17219,4518.54687500,30,708010003
746058.24390869,2574346.85450684,451.87353516,1028,4518.54687500,30,708010003
746058.09608154,2574347.06629883,451.21786499,20046,4518.54687500,30,708010003
746058.22999268,2574346.88139282,451.79113770,514,4518.54687500,30,708010003
746058.10187988,2574347.09660278,451.12185669,10023,4518.54687500,30,708010003
746058.21107178,2574346.90849243,451.71005249,1285,4518.54687500,30,708010003
746058.15668945,2574347.16700684,450.89584351,10794,4518.54687500,30,708010003
746058.18769531,2574346.96281372,451.54403687,514,4518.54687500,30,708010003
746058.11018066,2574347.01509033,451.39324951,19789,4518.54687500,30,708010003
746058.29102783,2574346.83531128,451.95513916,9766,4518.54687500,30,708010003
746058.11250000,2574347.04688965,451.30453491,19018,4518.54687500,30,708010003
746058.25220947,2574346.86289917,451.87475586,1028,4518.54687500,30,708010003
746058.10029297,2574347.10520874,451.12506104,14649,4518.54687500,30,708010003
746058.21333008,2574346.91688477,451.71194458,1028,4518.54687500,30,708010003
746058.10712891,2574347.13731323,451.02523804,17733,4518.54687500,30,708010003
746058.14820557,2574347.17509399,450.90304565,10023,4518.54687500,30,708010003
746058.11799316,2574346.99580322,451.47985840,25700,4518.54687500,30,708010003
746058.10291748,2574347.02299438,451.39804077,19789,4518.54687500,30,708010003
746058.10517578,2574347.05488525,451.30975342,16962,4518.54687500,30,708010003
746058.10572510,2574347.08460937,451.21875000,22616,4518.54687500,30,708010003
746058.23048096,2574346.89820801,451.79565430,257,4518.54687500,30,708010003
746058.20759277,2574346.92518555,451.71536255,1028,4518.54687500,30,708010003
746058.10731201,2574347.14619385,451.02764893,18504,4518.54687500,30,708010003
746058.18391113,2574346.95219360,451.63555908,5397,4518.54687500,30,708010003
746058.14661865,2574347.18409668,450.90646362,10794,4518.54687500,30,708010003
746058.17652588,2574346.97938477,451.55163574,514,4518.54687500,30,708010003
746058.12202148,2574347.00450073,451.48095703,23901,4518.54687500,30,708010003
746058.36719971,2574346.85179077,451.95275879,1028,4518.54687500,30,708010003
746058.25660400,2574346.87980591,451.87866211,7453,4518.54687500,30,708010003
746058.24458008,2574346.90690552,451.79574585,771,4518.54687500,30,708010003
746058.09510498,2574347.12208496,451.13235474,18761,4518.54687500,30,708010003
746058.19410400,2574346.93330322,451.72024536,1028,4518.54687500,30,708010003
746058.18989258,2574346.96079956,451.63653564,5654,4518.54687500,30,708010003
746058.11079102,2574347.04060303,451.40014648,19789,4518.54736328,30,708010003
746058.41132813,2574346.86048828,451.95114136,1542,4518.54736328,30,708010003
746058.10181885,2574347.07170044,451.31573486,19018,4518.54736328,30,708010003
746058.24488525,2574346.88801514,451.88244629,18247,4518.54736328,30,708010003
746058.10590820,2574347.10191284,451.22344971,19275,4518.54736328,30,708010003
746058.24659424,2574346.91529785,451.79763794,771,4518.54736328,30,708010003
746058.10059814,2574347.13151489,451.13226318,17990,4518.54736328,30,708010003
746058.20209961,2574346.94200073,451.72094727,1028,4518.54736328,30,708010003
746058.08607178,2574347.16120850,451.04306030,12079,4518.54736328,30,708010003
746058.18812256,2574346.96919189,451.63925171,7710,4518.54736328,30,708010003
746058.18842773,2574346.99708496,451.55325317,771,4518.54736328,30,708010003
746058.11457520,2574347.02088867,451.48776245,24929,4518.54736328,30,708010003
746058.45130615,2574346.86939941,451.94995117,1285,4518.54736328,30,708010003
746058.09681396,2574347.10960327,451.22964478,20046,4518.54736328,30,708010003
746058.25080566,2574346.92390381,451.79934692,1028,4518.54736328,30,708010003
746058.21412354,2574346.95069824,451.72103882,1028,4518.54736328,30,708010003
746058.08979492,2574347.17060791,451.04376221,5140,4518.54736328,30,708010003
746058.17652588,2574346.97709595,451.64416504,8481,4518.54736328,30,708010003
746058.15211182,2574347.21238647,450.91125488,12593,4518.54736328,30,708010003
746058.19251709,2574347.00581299,451.55453491,771,4518.54736328,30,708010003
746058.11469727,2574347.02918945,451.49005127,24929,4518.54736328,30,708010003
746058.11091309,2574347.05750977,451.40475464,19789,4518.54736328,30,708010003
746058.48731689,2574346.87849365,451.94924927,1542,4518.54736328,30,708010003
746058.10749512,2574347.08940063,451.31835938,17990,4518.54736328,30,708010003
746058.26697998,2574346.90510498,451.88424683,22873,4518.54736328,30,708010003
746058.09681396,2574347.11830078,451.23205566,19532,4518.54736328,30,708010003
746058.24110107,2574346.93199097,451.80316162,771,4518.54736328,30,708010003
746058.10432129,2574347.14948975,451.13543701,17990,4518.54736328,30,708010003
746058.13801270,2574347.21949707,450.92126465,13107,4518.54736328,30,708010003
746058.19447021,2574347.01451050,451.55645752,771,4518.54736328,30,708010003
746058.11860352,2574347.03788696,451.49124146,23901,4518.54736328,30,708010003
746058.10340576,2574347.06529175,451.40963745,19275,4518.54736328,30,708010003
746058.52528076,2574346.88789307,451.94836426,1285,4518.54736328,30,708010003
746058.10761719,2574347.09800659,451.32073975,17990,4518.54736328,30,708010003
746058.09888916,2574347.15760742,451.14035034,18761,4518.54736328,30,708010003
746058.09687500,2574347.18919312,451.04513550,514,4518.54736328,30,708010003
746058.19428711,2574346.99488770,451.64483643,25700,4518.54736328,30,708010003
746058.14320068,2574347.22938477,450.92105103,11822,4518.54736328,30,708010003
746058.11872559,2574347.04640137,451.49356079,24415,4518.54736328,30,708010003
746058.11109619,2574347.07450806,451.40945435,19275,4518.54736328,30,708010003
746058.56519775,2574346.89759766,451.94744873,1799,4518.54736328,30,708010003
746058.09821777,2574347.10560547,451.32653809,19018,4518.54736328,30,708010003
746058.27119141,2574346.92188965,451.88833618,22102,4518.54736328,30,708010003
746058.10419922,2574347.13639770,451.23376465,20046,4518.54736328,30,708010003
746058.23530273,2574346.94871460,451.80865479,2827,4518.54736328,30,708010003
746058.10072021,2574347.16661011,451.14193726,17990,4518.54736328,30,708010003
746058.20460205,2574346.97560059,451.72973633,1028,4518.54736328,30,708010003
746058.09150391,2574347.19731079,451.05026245,771,4518.54736328,30,708010003
746058.20222168,2574347.00379883,451.64544678,24672,4518.54736328,30,708010003
746058.19257813,2574347.03150879,451.56164551,771,4518.54736328,30,708010003
746058.12641602,2574347.05531250,451.49365234,24415,4518.54736328,30,708010003
746058.11481934,2574347.08329712,451.41055298,19275,4518.54736328,30,708010003
746058.62507324,2574346.90791260,451.94485474,2056,4518.54736328,30,708010003
746058.26728516,2574346.93031250,451.89114380,18247,4518.54736328,30,708010003
746058.24140625,2574346.95741211,451.81015015,1028,4518.54736328,30,708010003
746058.10792236,2574347.17631470,451.14114380,17990,4518.54736328,30,708010003
746058.21638184,2574346.98460327,451.72994995,1028,4518.54736328,30,708010003
746058.14307861,2574347.24769531,450.92614746,13621,4518.54736328,30,708010003
746058.20039063,2574347.04069458,451.56204224,771,4518.54736328,30,708010003
746058.11488037,2574347.06278931,451.49935913,23387,4518.54736328,30,708010003
746058.69489746,2574346.91868530,451.94165039,2056,4518.54736328,30,708010003
746058.10187988,2574347.12300049,451.32995605,19018,4518.54736328,30,708010003
746058.27528076,2574346.93901001,451.89254761,2570,4518.54736328,30,708010003
746058.09858398,2574347.15299927,451.24084473,19275,4518.54736328,30,708010003
746058.22749023,2574346.96519409,451.81454468,1028,4518.54736328,30,708010003
746058.21241455,2574346.99281250,451.73294067,771,4518.54736328,30,708010003
746058.09138184,2574347.21501099,451.05514526,257,4518.54736328,30,708010003
746058.19239502,2574347.02018677,451.65234375,8738,4518.54736328,30,708010003
746058.13599854,2574347.25569092,450.93246460,13621,4518.54736328,30,708010003
746058.20997314,2574347.05000244,451.56195068,1028,4518.54736328,30,708010003
746058.11872559,2574347.07160889,451.50054932,22359,4518.54736328,30,708010003
746058.11097412,2574347.09989868,451.41656494,19275,4518.54736328,30,708010003
746058.74268799,2574346.92948853,451.94033813,2570,4518.54736328,30,708010003
746058.10932617,2574347.13249145,451.32965088,19018,4518.54736328,30,708010003
746058.10780029,2574347.19389282,451.14614868,17990,4518.54736328,30,708010003
746058.22022705,2574347.00169312,451.73385620,771,4518.54736328,30,708010003
746058.20020752,2574347.02909790,451.65295410,4112,4518.54736328,30,708010003
746058.12531738,2574347.26258789,450.94033813,10537,4518.54736328,30,708010003
746058.19068604,2574347.05699097,451.56924438,1028,4518.54736328,30,708010003
746058.12238770,2574347.08030640,451.50173950,20303,4518.54736328,30,708010003
746058.79261475,2574346.94059692,451.93896484,2570,4518.54736328,30,708010003
746058.37061768,2574346.95899902,451.88604736,1028,4518.54736328,30,708010003
746058.10578613,2574347.17091309,451.24264526,19275,4518.54736328,30,708010003
746058.23731689,2574346.98240601,451.81774902,20303,4518.54736328,30,708010003
746058.21821289,2574347.00959717,451.73645020,1028,4518.54736328,30,708010003
746058.11427002,2574347.23600708,451.04885864,1028,4518.54736328,30,708010003
746058.14338379,2574347.09028564,451.49795532,17733,4518.54736328,30,708010003
746058.11079102,2574347.11640869,451.42114258,19789,4518.54736328,30,708010003
746058.88422852,2574346.95280395,451.93414307,2827,4518.54736328,30,708010003
746058.10157471,2574347.14829956,451.33703613,19018,4518.54736328,30,708010003
746058.40430908,2574346.96900879,451.88464355,1028,4518.54736328,30,708010003
746058.09821777,2574347.17851196,451.24804688,20817,4518.54736328,30,708010003
746058.24122314,2574346.99061523,451.81933594,21074,4518.54736328,30,708010003
746058.11097412,2574347.21159302,451.14935303,19275,4518.54736328,30,708010003
746058.20582275,2574347.04618774,451.65634155,22616,4518.54736328,30,708010003
746058.13032227,2574347.28169189,450.94284058,14392,4518.54736328,30,708010003
746058.16920166,2574347.07191406,451.57925415,17990,4518.54736328,30,708010003
746058.13941650,2574347.09840332,451.50146484,15420,4518.54736328,30,708010003
746058.97181396,2574346.96589600,451.92996216,2827,4518.54736328,30,708010003
746058.09962158,2574347.15660034,451.34014893,17990,4518.54736328,30,708010003
746058.42609863,2574346.97889648,451.88464355,1028,4518.54736328,30,708010003
746058.25690918,2574346.99989258,451.81933594,22873,4518.54736328,30,708010003
746058.11451416,2574347.22090088,451.15023804,19275,4518.54736328,30,708010003
746058.21217041,2574347.02610718,451.74215698,1542,4518.54736328,30,708010003
746058.08527832,2574347.24909912,451.06765747,12850,4518.54736328,30,708010003
746058.19587402,2574347.05390869,451.66085815,25700,4518.54736328,30,708010003
746058.13868408,2574347.29231201,450.94085693,17733,4518.54736328,30,708010003
746058.13551025,2574347.10649048,451.50494385,19018,4518.54736328,30,708010003
746058.12751465,2574347.13529907,451.42044067,18761,4518.54736328,30,708010003
746059.07722168,2574346.98030029,451.92443848,3084,4518.54736328,30,708010003
746058.10310059,2574347.16560303,451.34124756,17990,4518.54736328,30,708010003
746058.46961670,2574346.98979126,451.88214111,1285,4518.54736328,30,708010003
746058.09418945,2574347.19529663,451.25445557,19275,4518.54736328,30,708010003
746058.10108643,2574347.26051270,451.06243896,17990,4518.54736328,30,708010003
746058.18598633,2574347.06150757,451.66534424,3341,4518.54736328,30,708010003
746058.12452393,2574347.29890381,450.95074463,14649,4518.54736328,30,708010003
746058.19202881,2574347.09098755,451.57824707,17990,4518.54736328,30,708010003
746058.13917236,2574347.11531006,451.50625610,21845,4518.54736328,30,708010003
746058.11408691,2574347.14228760,451.42715454,19275,4518.54736328,30,708010003
746059.20057373,2574346.99598633,451.91784668,3341,4518.54785156,30,708010003
746058.11042480,2574347.17509399,451.34094238,17990,4518.54785156,30,708010003
746058.53889160,2574347.00239502,451.87695313,1542,4518.54785156,30,708010003
746058.24879150,2574347.01631104,451.82534790,22873,4518.54785156,30,708010003
746058.12128906,2574347.23960815,451.15216064,19275,4518.54785156,30,708010003
